/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_28_649.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_28_649.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_28_649.jpg, 0, 1, 0, 30.19043
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_28_760.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_28_760.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_28_760.jpg, 0, 1, 0, 30.19045
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_28_869.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_28_869.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_28_869.jpg, 0, 1, 0, 30.19045
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_28_978.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_28_978.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_28_978.jpg, 0, 1, 0, 30.19045
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_29_089.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_29_089.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_29_089.jpg, 0, 1, 0, 30.19043
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_29_200.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_29_200.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_29_200.jpg, 0, 1, 0, 30.19043
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_29_311.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_29_311.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_29_311.jpg, 0, 1, 0, 30.19044
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_29_421.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_29_421.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_29_421.jpg, 0, 1, 0, 30.18984
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_29_533.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_29_533.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_29_533.jpg, 0, 1, 0, 30.19031
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_29_649.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_29_649.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_29_649.jpg, -0.02025778, 1, 0, 30.18937
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_29_766.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_29_766.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_29_766.jpg, -0.03280404, 1, 0, 30.19004
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_29_881.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_29_881.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_29_881.jpg, -0.04730953, 1, 0, 30.19003
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_29_996.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_29_996.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_29_996.jpg, -0.05891396, 1, 0, 30.19
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_30_110.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_30_110.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_30_110.jpg, -0.05891396, 1, 0, 30.19011
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_30_229.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_30_229.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_30_229.jpg, -0.05891396, 1, 0, 30.19018
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_30_348.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_30_348.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_30_348.jpg, -0.05891396, 1, 0, 30.19021
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_30_466.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_30_466.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_30_466.jpg, -0.05891396, 1, 0, 30.19022
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_30_583.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_30_583.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_30_583.jpg, -0.05861256, 1, 0, 30.19022
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_30_703.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_30_703.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_30_703.jpg, -0.03717453, 1, 0, 30.19052
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_30_819.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_30_819.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_30_819.jpg, -0.02187785, 1, 0, 30.19035
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_30_930.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_30_930.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_30_930.jpg, -0.02187785, 1, 0, 30.19032
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_31_042.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_31_042.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_31_042.jpg, -0.02187785, 1, 0, 30.1903
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_31_157.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_31_157.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_31_157.jpg, -0.01957961, 1, 0, 30.19032
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_31_270.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_31_270.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_31_270.jpg, -0.01916518, 1, 0, 30.1903
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_31_383.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_31_383.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_31_383.jpg, -0.01916518, 1, 0, 30.19029
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_31_496.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_31_496.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_31_496.jpg, -0.01916518, 1, 0, 30.19029
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_31_607.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_31_607.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_31_607.jpg, -0.01916518, 1, 0, 30.1903
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_31_719.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_31_719.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_31_719.jpg, -0.01916518, 1, 0, 30.1903
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_31_833.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_31_833.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_31_833.jpg, -0.01916518, 1, 0, 30.19027
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_31_948.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_31_948.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_31_948.jpg, -0.01916518, 1, 0, 30.19027
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_32_067.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_32_067.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_32_067.jpg, -0.01957961, 1, 0, 30.19029
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_32_182.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_32_182.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_32_182.jpg, -0.03706151, 1, 0, 30.19012
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_32_294.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_32_294.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_32_294.jpg, -0.04730953, 1, 0, 30.1901
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_32_407.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_32_407.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_32_407.jpg, -0.04730953, 1, 0, 30.19018
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_32_519.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_32_519.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_32_519.jpg, -0.04730953, 1, 0, 30.19022
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_32_636.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_32_636.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_32_636.jpg, -0.04700812, 1, 0, 30.19023
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_32_755.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_32_755.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_32_755.jpg, -0.03404742, 1, 0, 30.19034
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_32_874.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_32_874.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_32_874.jpg, -0.01193123, 1, 0, 30.19032
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_32_991.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_32_991.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_32_991.jpg, 0, 1, 0, 30.19031
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_33_112.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_33_112.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_33_112.jpg, 0, 1, 0, 30.1903
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_33_235.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_33_235.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_33_235.jpg, 0, 1, 0, 30.1903
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_33_348.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_33_348.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_33_348.jpg, 0, 1, 0, 30.19036
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_33_464.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_33_464.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_33_464.jpg, 0, 1, 0, 30.1903
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_33_579.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_33_579.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_33_579.jpg, 0, 1, 0, 30.1903
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_33_693.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_33_693.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_33_693.jpg, 0, 1, 0, 30.19027
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_33_815.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_33_815.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_33_815.jpg, 0, 1, 0, 30.19029
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_33_937.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_33_937.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_33_937.jpg, 0, 1, 0, 30.1903
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_34_055.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_34_055.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_34_055.jpg, 0, 1, 0, 30.19031
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_34_171.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_34_171.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_34_171.jpg, -0.004697361, 1, 0, 30.1903
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_34_286.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_34_286.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_34_286.jpg, -0.009595318, 1, 0, 30.19022
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_34_400.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_34_400.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_34_400.jpg, -0.009595318, 1, 0, 30.19023
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_34_514.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_34_514.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_34_514.jpg, -0.009595318, 1, 0, 30.19023
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_34_627.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_34_627.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_34_627.jpg, -0.01385278, 1, 0, 30.19018
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_34_740.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_34_740.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_34_740.jpg, -0.04783707, 1, 0, 30.18985
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_34_855.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_34_855.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_34_855.jpg, -0.05303643, 1, 0, 30.18999
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_34_970.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_34_970.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_34_970.jpg, -0.05303643, 1, 0, 30.18983
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_35_087.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_35_087.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_35_087.jpg, -0.05303643, 1, 0, 30.19011
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_35_212.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_35_212.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_35_212.jpg, -0.03664707, 1, 0, 30.19029
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_35_339.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_35_339.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_35_339.jpg, -0.02654975, 1, 0, 30.19031
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_35_465.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_35_465.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_35_465.jpg, -0.01328757, 1, 0, 30.19036
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_35_592.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_35_592.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_35_592.jpg, 0, 1, 0, 30.19031
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_35_718.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_35_718.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_35_718.jpg, 0, 1, 0, 30.19031
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_35_843.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_35_843.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_35_843.jpg, -0.004433629, 1, 0, 30.19035
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_35_964.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_35_964.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_35_964.jpg, -0.004546657, 1, 0, 30.19036
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_36_085.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_36_085.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_36_085.jpg, -0.004546657, 1, 0, 30.19075
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_36_202.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_36_202.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_36_202.jpg, -0.004546657, 1, 0, 30.19019
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_36_317.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_36_317.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_36_317.jpg, -0.004546657, 1, 0, 30.18996
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_36_435.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_36_435.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_36_435.jpg, -0.02421384, 1, 0, 30.19008
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_36_555.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_36_555.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_36_555.jpg, -0.04128129, 1, 0, 30.19006
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_36_678.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_36_678.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_36_678.jpg, -0.03389672, 1, 0, 30.19024
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_36_796.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_36_796.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_36_796.jpg, -0.01042419, 1, 0, 30.19027
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_36_914.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_36_914.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_36_914.jpg, -0.01042419, 1, 0, 30.19031
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_37_034.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_37_034.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_37_034.jpg, -0.01505841, 1, 0, 30.1903
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_37_153.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_37_153.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_37_153.jpg, -0.03924679, 1, 0, 30.19016
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_37_272.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_37_272.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_37_272.jpg, -0.03977425, 1, 0, 30.19027
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_37_390.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_37_390.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_37_390.jpg, -0.03977425, 1, 0, 30.19034
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_37_514.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_37_514.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_37_514.jpg, -0.03977425, 1, 0, 30.18989
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_37_629.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_37_629.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_37_629.jpg, -0.03977425, 1, 0, 30.19033
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_37_750.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_37_750.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_37_750.jpg, -0.03977425, 1, 0, 30.19002
/Users/fotidim/Desktop/Training data/IMG/center_2019_07_14_12_53_37_872.jpg, /Users/fotidim/Desktop/Training data/IMG/left_2019_07_14_12_53_37_872.jpg, /Users/fotidim/Desktop/Training data/IMG/right_2019_07_14_12_53_37_872.jpg, -0.03514003, 1, 0, 30.19038
